YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.9,32.9,,,23.9,43.3,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,26.4,26.4,,,24.4,28.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,28.1,28.1,,,25.5,30.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.1,34.1,,,29.1,39.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.4,26.4,,,16.7,39.2,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.0,34,,,25,44.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,39.8,39.8,,,32.8,47.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,24.1,24.1,,,14.7,37,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.3,32.3,,,20.1,47.4,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,38.5,38.5,,,28.2,50,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.7,25.7,,,24,27.5,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.7,31.7,,,21.2,44.5,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.6,27.6,,,25.4,29.8,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.6,32.6,,,29.6,35.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,39.0,39,,,25.1,54.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.3,32.3,,,29.3,35.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.7,32.7,,,19.7,49,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2012,2012,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,26.0,26,,,21.3,31.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,39.3,39.3,,,24.1,56.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,39.5,39.5,,,26.1,54.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.7,25.7,,,19.3,33.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.2,23.2,,,16.4,31.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.5,31.5,,,20.4,45.1,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,21.1,21.1,,,13.1,32.2,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.4,31.4,,,28.5,34.4,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,38.0,38,,,25.7,52.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.5,28.5,,,25.8,31.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.5,29.5,,,27,32.2,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.4,26.4,,,24.4,28.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.7,29.7,,,27.8,31.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.4,36.4,,,26.4,47.8,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.1,35.1,,,23.6,48.7,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,28.5,28.5,,,24.8,32.4,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.0,31,,,26.3,36.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,28.6,28.6,,,26.5,30.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,38.1,38.1,,,31.6,45,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.8,26.8,,,24,29.8,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.0,25,,,22.6,27.5,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,24.2,24.2,,,20.7,28,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.7,29.7,,,24.3,35.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.2,30.2,,,27.4,33,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.3,25.3,,,16.3,37.1,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.2,29.2,,,26.3,32.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.0,30,,,24.6,36.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.3,30.3,,,26.4,34.5,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.3,29.3,,,26.4,32.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.2,29.2,,,26.5,32,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.2,28.2,,,25.1,31.5,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.5,26.5,,,24,29.2,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,38.2,38.2,,,30.2,46.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,28.0,28,,,24.9,31.3,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.6,28.6,,,25.7,31.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,25.9,25.9,,,23.4,28.6,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.3,29.3,,,26.2,32.6,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.3,33.3,,,28.2,38.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.6,32.6,,,28.8,36.5,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,37.9,37.9,,,24.5,53.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,39.1,39.1,,,25.3,54.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.9,27.9,,,25.8,30.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,36.3,36.3,,,30,43.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.1,29.1,,,26.1,32.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.1,25.1,,,23.1,27.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.6,25.6,,,23.4,27.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,25.9,25.9,,,23.6,28.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2018,2018,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.8,29.8,,,26.5,33.3,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,36.1,36.1,,,32,40.5,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,27.5,27.5,,,24.8,30.4,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.6,27.6,,,20.1,36.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.1,34.1,,,24.9,44.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2014,2014,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.6,29.6,,,26.9,32.3,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2015,2015,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.5,30.5,,,26.9,34.3,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2016,2016,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.9,32.9,,,28.9,37.2,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.7,28.7,,,26.8,30.6,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
