analytics_matchkey,max_loan_amount,late_30_days,late_60_days,late_90_days
1347816,1200,0,0,0
1347817,1000,0,0,0
1347818,3000,1,1,1
1347819,1041,1,1,1
1347820,1390,0,0,0
1347821,2600,0,0,0
1347822,3000,0,0,0
1347823,4000,1,0,0
1347824,4000,1,0,0
1347825,1505,0,0,0
1347826,1000,0,0,0
1347827,3165,0,0,0
1347828,1200,0,0,0
1347829,2000,0,0,0
1347830,1225,0,0,0
1347831,1156,0,0,0
1347832,3500,0,0,0
1347833,1055,0,0,0
1347834,1370,0,0,0
1347835,1370,0,0,0
1347836,1200,0,0,0
1347837,1200,0,0,0
1347838,1250,0,0,0
1347839,2000,0,0,0
1347840,3500,0,0,0
1347841,1025,0,0,0
1347842,1000,0,0,0
1347843,1025,0,0,0
1347844,1350,0,0,0
1347845,2462,0,0,0
1347846,2500,0,0,0
1347847,1300,0,0,0
1347848,1500,0,0,0
1347849,2010,0,0,0
1347850,1000,0,0,0
1347851,3050,0,0,0
1347852,1300,0,0,0
1347853,1006,1,1,1
1347854,2500,0,0,0
1347855,2500,0,0,0
1347856,2110,0,0,0
1347857,2617,0,0,0
1347858,2484,0,0,0
1347859,1430,0,0,0
1347860,1153,0,0,0
1347861,1030,1,1,1
1347862,1000,0,0,0
1347863,1994,0,0,0
1347864,1025,0,0,0
1347865,1200,0,0,0
1347866,2300,1,0,0
1347867,1017,0,0,0
1347868,2000,0,0,0
1347869,1000,0,0,0
1347870,1142,0,0,0
1347871,2538,0,0,0
1347872,2000,0,0,0
1347873,3500,0,0,0
1347874,2500,0,0,0
1347875,3059,0,0,0
1347876,1000,1,1,1
1347877,3787,0,0,0
1347878,2000,0,0,0
1347879,1000,0,0,0
1347880,1780,0,0,0
1347881,1200,0,0,0
1347882,3000,0,0,0
1347883,3165,0,0,0
1347884,1000,0,0,0
1347885,1875,0,0,0
1347886,2000,0,0,0
1347887,2000,0,0,0
1347888,2111,1,1,1
1347889,1862,1,1,1
1347890,3500,1,1,1
1347891,1200,0,0,0
1347892,1500,0,0,0
1347893,2975,1,0,0
1347894,1675,0,0,0
1347895,1174,0,0,0
1347896,1370,0,0,0
1347897,1000,0,0,0
1347898,1325,0,0,0
1347899,2000,0,0,0
1347900,2000,1,1,1
1347901,1300,0,0,0
1347902,1256,0,0,0
1347903,1370,0,0,0
1347904,1000,1,1,1
1347905,3000,0,0,0
1347906,1257,0,0,0
1347907,3400,0,0,0
1347908,2075,0,0,0
1347909,1200,0,0,0
1347910,2000,0,0,0
1347911,2500,0,0,0
1347912,1000,0,0,0
1347913,1022,1,1,1
1347914,3050,0,0,0
1347915,1400,0,0,0
1347916,3100,0,0,0
1347917,1000,0,0,0
1347918,3000,0,0,0
1347919,2148,0,0,0
1347920,1127,0,0,0
1347921,2600,0,0,0
1347922,1250,0,0,0
1347923,1400,1,1,1
1347924,2000,0,0,0
1347925,1000,0,0,0
1347926,2420,1,1,1
1347927,2000,0,0,0
1347928,1000,0,0,0
1347929,1166,0,0,0
1347930,1936,1,1,1
1347931,3000,0,0,0
1347932,1100,0,0,0
1347933,1000,0,0,0
1347934,1606,0,0,0
1347935,2205,1,0,0
1347936,2593,1,0,0
1347937,1050,1,1,1
1347938,3449,0,0,0
1347939,3785,0,0,0
1347940,1234,0,0,0
1347941,1206,0,0,0
1347942,1028,0,0,0
1347943,2500,0,0,0
1347944,3500,0,0,0
1347945,1000,1,1,1
1347946,1006,1,1,1
1347947,1050,0,0,0
1347948,2000,0,0,0
1347949,1070,0,0,0
1347950,2500,0,0,0
1347951,2500,0,0,0
1347952,1000,0,0,0
1347953,3014,0,0,0
1347954,2322,0,0,0
1347955,1000,0,0,0
1347956,1000,1,1,1
1347957,1521,1,1,1
1347958,1018,1,1,1
1347959,1250,1,1,1
1347960,2000,0,0,0
1347961,1500,0,0,0
1347962,1213,0,0,0
1347963,1500,0,0,0
1347964,1400,1,1,1
1347965,2500,0,0,0
1347966,1500,0,0,0
1347967,2000,0,0,0
1347968,1650,0,0,0
1347969,2000,0,0,0
1347970,1525,0,0,0
1347971,2150,0,0,0
1347972,2150,0,0,0
1347973,3401,0,0,0
1347974,1035,0,0,0
1347975,2000,0,0,0
1347976,1050,0,0,0
1347977,2000,0,0,0
1347978,3000,0,0,0
1347979,1000,0,0,0
1347980,2500,0,0,0
1347981,1044,0,0,0
1347982,1835,0,0,0
1347983,2550,0,0,0
1347984,2000,0,0,0
1347985,3000,0,0,0
1347986,3000,0,0,0
1347987,1055,0,0,0
1347988,1000,0,0,0
1347989,2092,0,0,0
1347990,2000,0,0,0
1347991,3000,0,0,0
1347992,2015,0,0,0
1347993,3498,0,0,0
1347994,1500,0,0,0
1347995,3000,0,0,0
1347996,1391,0,0,0
1347997,1284,0,0,0
1347998,2296,0,0,0
1347999,1250,0,0,0
1348000,1250,0,0,0
1348001,2331,0,0,0
1348002,1100,0,0,0
1348003,1500,0,0,0
1348004,1900,0,0,0
1348005,1241,0,0,0
1348006,2000,0,0,0
1348007,1000,0,0,0
1348008,2520,0,0,0
1348009,1003,0,0,0
1348010,1924,0,0,0
1348011,2000,0,0,0
1348012,1370,0,0,0
1348013,1055,0,0,0
1348014,1002,0,0,0
1348015,1929,0,0,0
1348016,1428,0,0,0
1348017,1284,0,0,0
1348018,1500,0,0,0
1348019,1500,0,0,0
1348020,3100,1,1,1
1348021,2000,0,0,0
1348022,2075,1,1,0
1348023,3150,0,0,0
1348024,1500,0,0,0
1348025,1200,0,0,0
1348026,2127,0,0,0
1348027,1055,0,0,0
1348028,1500,0,0,0
1348029,2839,0,0,0
1348030,2972,1,1,1
1348031,2500,0,0,0
1348032,1500,0,0,0
1348033,1025,0,0,0
1348034,1060,0,0,0
1348035,1060,0,0,0
1348036,3075,0,0,0
1348037,1500,0,0,0
1348038,1025,0,0,0
1348039,1700,0,0,0
1348040,1544,0,0,0
1348041,1200,0,0,0
1348042,1000,0,0,0
1348043,1400,1,1,1
1348044,1000,0,0,0
1348045,2110,0,0,0
1348046,1502,0,0,0
1348047,1825,0,0,0
1348048,1400,0,0,0
1348049,1678,0,0,0
1348050,1000,0,0,0
1348051,2000,0,0,0
1348052,1826,1,0,0
1348053,2576,0,0,0
1348054,2000,0,0,0
1348055,1370,0,0,0
1348056,2075,0,0,0
1348057,1343,0,0,0
1348058,1500,0,0,0
1348059,1000,0,0,0
1348060,1000,0,0,0
1348061,1715,0,0,0
1348062,1091,0,0,0
1348063,2095,0,0,0
1348064,3291,0,0,0
1348065,1775,0,0,0
1348066,1000,0,0,0
1348067,1000,0,0,0
1348068,1050,1,1,1
1348069,2000,0,0,0
1348070,1000,0,0,0
1348071,1103,0,0,0
1348072,1025,0,0,0
1348073,2588,0,0,0
1348074,3500,1,0,0
1348075,1000,0,0,0
1348076,1640,1,1,1
1348077,2000,0,0,0
1348078,1219,0,0,0
1348079,2500,0,0,0
1348080,2621,0,0,0
1348081,2500,0,0,0
1348082,1000,0,0,0
1348083,1800,0,0,0
1348084,1800,0,0,0
1348085,2000,0,0,0
1348086,3134,0,0,0
1348087,3500,0,0,0
1348088,2500,0,0,0
1348089,1000,0,0,0
1348090,1000,0,0,0
1348091,2000,0,0,0
1348092,2000,0,0,0
1348093,1299,0,0,0
1348094,1000,0,0,0
1348095,1468,0,0,0
1348096,2447,0,0,0
1348097,1599,0,0,0
1348098,1100,0,0,0
1348099,1272,0,0,0
1348100,2313,0,0,0
1348101,1080,0,0,0
1348102,2705,0,0,0
1348103,2705,0,0,0
1348104,2083,0,0,0
1348105,3500,0,0,0
1348106,3001,0,0,0
1348107,1375,0,0,0
1348108,1214,0,0,0
1348109,1575,0,0,0
1348110,1035,0,0,0
1348111,1500,0,0,0
1348112,1000,0,0,0
1348113,1500,0,0,0
1348114,2040,0,0,0
1348115,1250,0,0,0
1348116,1370,0,0,0
1348117,1000,0,0,0
1348118,1968,0,0,0
1348119,2000,0,0,0
1348120,1297,1,1,1
1348121,1125,0,0,0
1348122,1125,1,1,1
1348123,1272,0,0,0
1348124,2973,0,0,0
1348125,1000,0,0,0
1348126,1070,0,0,0
1348127,1000,0,0,0
1348128,1989,1,1,1
1348129,1500,0,0,0
1348130,1180,0,0,0
1348131,2156,0,0,0
1348132,1070,0,0,0
1348133,1070,0,0,0
1348134,2000,0,0,0
1348135,1400,0,0,0
1348136,2600,0,0,0
1348137,1225,0,0,0
1348138,1980,0,0,0
1348139,1250,0,0,0
1348140,1200,0,0,0
1348141,1000,0,0,0
1348142,1000,0,0,0
1348143,1708,0,0,0
1348144,1930,0,0,0
1348145,3775,0,0,0
1348146,3775,0,0,0
1348147,1500,1,0,0
1348148,1800,0,0,0
1348149,2075,0,0,0
1348150,1000,0,0,0
1348151,1000,0,0,0
1348152,1150,0,0,0
1348153,2500,0,0,0
1348154,2000,0,0,0
1348155,3075,1,1,0
1348156,2500,0,0,0
1348157,1070,0,0,0
1348158,1544,0,0,0
1348159,2164,0,0,0
1348160,1000,0,0,0
1348161,1050,0,0,0
1348162,1572,1,0,0
1348163,2500,0,0,0
1348164,1370,0,0,0
1348165,1000,0,0,0
1348166,1500,0,0,0
1348167,1000,1,0,0
1348168,1000,1,0,0
1348169,2000,0,0,0
1348170,1055,0,0,0
1348171,1002,0,0,0
1348172,1000,1,0,0
1348173,1271,0,0,0
1348174,3075,1,1,1
1348175,2500,0,0,0
1348176,2000,1,1,0
1348177,1035,0,0,0
1348178,1060,0,0,0
1348179,1200,0,0,0
1348180,1172,0,0,0
1348181,1000,0,0,0
1348182,1785,1,1,1
1348183,1370,1,1,1
1348184,1050,1,1,1
1348185,1080,0,0,0
1348186,1025,0,0,0
1348187,2325,0,0,0
1348188,1000,0,0,0
1348189,2000,0,0,0
1348190,1391,1,1,1
1348191,2400,0,0,0
1348192,1000,0,0,0
1348193,1400,0,0,0
1348194,1500,1,0,0
1348195,1500,0,0,0
1348196,1549,0,0,0
1348197,2931,0,0,0
1348198,1000,0,0,0
1348199,1400,1,1,1
1348200,2514,0,0,0
1348201,2514,0,0,0
1348202,1500,0,0,0
1348203,1200,0,0,0
1348204,1550,0,0,0
1348205,2550,0,0,0
1348206,4000,0,0,0
1348207,2082,0,0,0
1348208,1500,0,0,0
1348209,1000,0,0,0
1348210,1000,0,0,0
1348211,4000,0,0,0
1348212,2000,0,0,0
1348213,1400,0,0,0
1348214,1125,1,1,1
1348215,2000,0,0,0
1348216,1284,0,0,0
1348217,1200,0,0,0
1348218,2110,0,0,0
1348219,2110,1,1,1
1348220,1825,0,0,0
1348221,2300,0,0,0
1348222,3100,1,0,0
1348223,2000,0,0,0
1348224,3000,0,0,0
1348225,1800,0,0,0
1348226,3100,0,0,0
1348227,1500,0,0,0
1348228,1500,0,0,0
1348229,1124,0,0,0
1348230,1200,0,0,0
1348231,1500,0,0,0
1348232,1500,0,0,0
1348233,1200,0,0,0
1348234,2200,0,0,0
1348235,1200,0,0,0
1348236,2000,0,0,0
1348237,2100,0,0,0
1348238,1575,0,0,0
1348239,2502,0,0,0
1348240,1080,1,1,1
1348241,1070,0,0,0
1348242,1000,0,0,0
1348243,4000,0,0,0
1348244,1170,0,0,0
1348245,2129,0,0,0
1348246,3300,0,0,0
1348247,1500,0,0,0
1348248,2083,0,0,0
1348249,4000,0,0,0
1348250,2000,1,1,1
1348251,4000,0,0,0
1348252,2185,1,1,0
1348253,1000,1,1,1
1348254,1750,0,0,0
1348255,1100,0,0,0
1348256,1319,0,0,0
1348257,2000,0,0,0
1348258,1000,0,0,0
1348259,1250,0,0,0
1348260,2600,0,0,0
1348261,2000,0,0,0
1348262,1000,0,0,0
1348263,1000,0,0,0
1348264,2000,0,0,0
1348265,1354,0,0,0
1348266,1200,0,0,0
1348267,1029,0,0,0
1348268,1825,0,0,0
1348269,2512,0,0,0
1348270,1334,0,0,0
1348271,1370,0,0,0
1348272,1400,1,1,1
1348273,1825,0,0,0
1348274,1125,0,0,0
1348275,1400,0,0,0
1348276,3500,0,0,0
1348277,3500,0,0,0
1348278,1000,0,0,0
1348279,1370,0,0,0
1348280,3065,0,0,0
1348281,3225,0,0,0
1348282,1241,0,0,0
1348283,1540,0,0,0
1348284,2500,1,1,1
1348285,1250,0,0,0
1348286,1250,0,0,0
1348287,2000,0,0,0
1348288,1200,0,0,0
1348289,2000,0,0,0
1348290,3000,1,0,0
1348291,1241,0,0,0
1348292,1000,0,0,0
1348293,1270,1,0,0
1348294,1376,0,0,0
1348295,1055,0,0,0
1348296,2025,0,0,0
1348297,1000,0,0,0
1348298,1500,0,0,0
1348299,4000,0,0,0
1348300,1200,1,0,0
1348301,1284,0,0,0
1348302,3000,0,0,0
1348303,2325,0,0,0
1348304,1200,0,0,0
1348305,1000,0,0,0
1348306,3100,0,0,0
1348307,1125,0,0,0
1348308,1060,0,0,0
1348309,1500,0,0,0
1348310,2400,0,0,0
1348311,1500,0,0,0
1348312,1250,0,0,0
1348313,1106,0,0,0
1348314,2000,0,0,0
1348315,1428,0,0,0
1348316,2000,0,0,0
1348317,1732,0,0,0
1348318,1032,0,0,0
1348319,1001,0,0,0
1348320,1800,0,0,0
1348321,1500,0,0,0
1348322,1500,0,0,0
1348323,1000,0,0,0
1348324,3150,0,0,0
1348325,1199,1,1,1
1348326,1500,0,0,0
1348327,1500,0,0,0
1348328,2000,0,0,0
1348329,1378,0,0,0
1348330,1205,0,0,0
1348331,1400,1,1,1
1348332,1600,1,1,1
1348333,2000,0,0,0
1348334,1200,0,0,0
1348335,2000,0,0,0
1348336,1976,0,0,0
1348337,1543,1,1,1
1348338,2515,1,1,0
1348339,2515,1,1,0
1348340,1382,0,0,0
1348341,1370,0,0,0
1348342,2525,0,0,0
1348343,2024,0,0,0
1348344,1924,0,0,0
1348345,1200,1,1,0
1348346,2000,0,0,0
1348347,1506,1,1,1
1348348,1391,0,0,0
1348349,1200,0,0,0
1348350,1200,0,0,0
1348351,2275,0,0,0
1348352,1000,0,0,0
1348353,2001,0,0,0
1348354,1525,0,0,0
1348355,1055,1,1,1
1348356,1675,0,0,0
1348357,1468,0,0,0
1348358,2083,0,0,0
1348359,2000,0,0,0
1348360,1000,0,0,0
1348361,1234,0,0,0
1348362,1000,0,0,0
1348363,3500,0,0,0
1348364,1200,1,1,1
1348365,1284,0,0,0
1348366,1116,0,0,0
1348367,1500,0,0,0
1348368,1200,0,0,0
1348369,2500,0,0,0
1348370,1525,0,0,0
1348371,1045,1,1,1
1348372,1500,0,0,0
1348373,1900,0,0,0
1348374,3500,1,1,1
1348375,3000,0,0,0
1348376,1000,0,0,0
1348377,1500,0,0,0
1348378,1500,0,0,0
1348379,1826,0,0,0
1348380,1905,0,0,0
1348381,1904,0,0,0
1348382,2000,0,0,0
1348383,1004,0,0,0
1348384,1500,0,0,0
1348385,1500,0,0,0
1348386,2000,0,0,0
1348387,1080,0,0,0
1348388,3000,0,0,0
1348389,1543,0,0,0
1348390,1360,0,0,0
1348391,2024,0,0,0
1348392,1000,0,0,0
1348393,1100,0,0,0
1348394,3000,0,0,0
1348395,1500,0,0,0
1348396,1000,0,0,0
1348397,1200,0,0,0
1348398,1000,0,0,0
1348399,2000,0,0,0
1348400,1156,0,0,0
1348401,1055,0,0,0
1348402,1382,0,0,0
1348403,1500,0,0,0
1348404,2000,0,0,0
1348405,1876,0,0,0
1348406,1370,0,0,0
1348407,1500,0,0,0
1348408,3000,0,0,0
1348409,1122,0,0,0
1348410,2000,0,0,0
1348411,2008,0,0,0
1348412,1575,0,0,0
1348413,1000,0,0,0
1348414,1200,0,0,0
1348415,2449,0,0,0
1348416,1200,0,0,0
1348417,1000,0,0,0
1348418,1500,0,0,0
1348419,1100,0,0,0
1348420,1270,0,0,0
1348421,1575,0,0,0
1348422,1000,0,0,0
1348423,1974,1,1,1
1348424,1200,0,0,0
1348425,1000,0,0,0
1348426,2500,0,0,0
1348427,1329,0,0,0
1348428,3075,0,0,0
1348429,2604,0,0,0
1348430,1156,0,0,0
1348431,1008,0,0,0
1348432,3525,0,0,0
1348433,1070,0,0,0
1348434,1575,0,0,0
1348435,1575,0,0,0
1348436,1370,0,0,0
1348437,1000,0,0,0
1348438,2075,1,1,1
1348439,1050,0,0,0
1348440,1270,0,0,0
1348441,2332,0,0,0
1348442,1141,0,0,0
1348443,1200,0,0,0
1348444,2269,0,0,0
1348445,2269,0,0,0
1348446,2309,0,0,0
1348447,2600,0,0,0
1348448,1500,0,0,0
1348449,1050,0,0,0
1348450,1708,0,0,0
1348451,1584,0,0,0
1348452,1200,1,0,0
1348453,1500,0,0,0
1348454,1282,1,1,1
1348455,2000,1,1,1
1348456,1500,0,0,0
1348457,2600,0,0,0
1348458,3000,0,0,0
1348459,1025,0,0,0
1348460,1300,0,0,0
1348461,1000,0,0,0
1348462,2000,0,0,0
1348463,2000,0,0,0
1348464,1000,0,0,0
1348465,1080,0,0,0
1348466,1500,0,0,0
1348467,1500,0,0,0
1348468,1080,0,0,0
1348469,2244,0,0,0
1348470,1083,0,0,0
1348471,1914,0,0,0
1348472,1000,1,1,1
1348473,1000,1,1,1
1348474,1595,0,0,0
1348475,2220,0,0,0
1348476,2000,0,0,0
1348477,2000,0,0,0
1348478,1500,0,0,0
1348479,1070,0,0,0
1348480,1006,1,1,1
1348481,2000,1,0,0
1348482,2223,0,0,0
1348483,1000,0,0,0
1348484,1000,1,1,1
1348485,1530,1,1,1
1348486,2530,0,0,0
1348487,1000,0,0,0
1348488,1150,1,1,1
1348489,3002,0,0,0
1348490,3599,0,0,0
1348491,1084,0,0,0
1348492,1055,1,1,1
1348493,2500,0,0,0
1348494,2000,0,0,0
1348495,1575,0,0,0
1348496,2900,0,0,0
1348497,1838,0,0,0
1348498,1000,0,0,0
1348499,2600,0,0,0
1348500,2755,0,0,0
1348501,3075,0,0,0
1348502,1000,0,0,0
1348503,1150,0,0,0
1348504,1230,0,0,0
1348505,1057,0,0,0
1348506,1225,0,0,0
1348507,1500,0,0,0
1348508,1225,1,1,1
1348509,1070,0,0,0
1348510,1504,0,0,0
1348511,1500,0,0,0
1348512,1050,0,0,0
1348513,1250,1,1,1
1348514,2150,0,0,0
1348515,3100,0,0,0
1348516,1141,1,1,1
1348517,1070,0,0,0
1348518,1200,0,0,0
1348519,1000,0,0,0
1348520,2000,0,0,0
1348521,2000,0,0,0
1348522,2000,0,0,0
1348523,1500,0,0,0
1348524,2004,0,0,0
1348525,1025,0,0,0
1348526,2025,0,0,0
1348527,1837,1,1,1
1348528,1241,0,0,0
1348529,1250,0,0,0
1348530,1000,1,1,1
1348531,1778,0,0,0
1348532,2100,0,0,0
1348533,3750,0,0,0
1348534,1320,0,0,0
1348535,1030,1,1,1
1348536,1000,0,0,0
1348537,1500,0,0,0
1348538,3075,0,0,0
1348539,2500,0,0,0
1348540,1770,0,0,0
1348541,1217,0,0,0
1348542,1430,0,0,0
1348543,2045,0,0,0
1348544,2500,0,0,0
1348545,1500,0,0,0
1348546,1000,1,1,1
1348547,1775,0,0,0
1348548,2637,0,0,0
1348549,2120,0,0,0
1348550,1500,0,0,0
1348551,1500,0,0,0
1348552,1800,0,0,0
1348553,1775,1,1,1
1348554,3075,1,1,1
1348555,2370,0,0,0
1348556,1080,0,0,0
1348557,1200,0,0,0
1348558,1070,0,0,0
1348559,1070,1,1,1
1348560,2600,0,0,0
1348561,1080,0,0,0
1348562,1000,0,0,0
1348563,2000,0,0,0
1348564,1525,0,0,0
1348565,2000,0,0,0
1348566,1000,0,0,0
1348567,2200,0,0,0
1348568,1500,0,0,0
1348569,1000,0,0,0
1348570,2600,0,0,0
1348571,1200,0,0,0
1348572,2000,0,0,0
1348573,1000,0,0,0
1348574,1000,0,0,0
1348575,1055,0,0,0
1348576,1530,0,0,0
1348577,3000,1,1,1
1348578,1126,1,1,1
1348579,1981,0,0,0
1348580,1000,0,0,0
1348581,3041,0,0,0
1348582,1390,0,0,0
1348583,1000,0,0,0
1348584,2000,0,0,0
1348585,2112,0,0,0
1348586,2083,0,0,0
1348587,1974,0,0,0
1348588,2035,0,0,0
1348589,1000,0,0,0
1348590,1000,0,0,0
1348591,1000,0,0,0
1348592,2000,1,0,0
1348593,2500,0,0,0
1348594,1370,0,0,0
1348595,1000,0,0,0
1348596,1500,0,0,0
1348597,1055,0,0,0
1348598,1826,0,0,0
1348599,3100,0,0,0
1348600,1200,0,0,0
1348601,1370,0,0,0
1348602,1257,0,0,0
1348603,1200,0,0,0
1348604,2175,0,0,0
1348605,1000,0,0,0
1348606,1052,0,0,0
1348607,1370,0,0,0
1348608,2606,0,0,0
1348609,1000,0,0,0
1348610,2500,0,0,0
1348611,1500,0,0,0
1348612,1234,0,0,0
1348613,3438,0,0,0
1348614,3000,0,0,0
1348615,1525,0,0,0
1348616,2050,1,0,0
1348617,2050,1,0,0
1348618,1503,0,0,0
1348619,1503,0,0,0
1348620,1400,0,0,0
1348621,2500,0,0,0
1348622,1080,0,0,0
1348623,1686,0,0,0
1348624,1000,0,0,0
1348625,1234,0,0,0
1348626,1000,1,1,1
1348627,2698,0,0,0
1348628,1700,0,0,0
1348629,2626,0,0,0
1348630,2064,0,0,0
1348631,3000,1,1,1
1348632,1000,0,0,0
1348633,1370,1,1,1
1348634,1234,0,0,0
1348635,1675,0,0,0
1348636,2000,0,0,0
1348637,1000,1,1,1
1348638,1500,0,0,0
1348639,1540,0,0,0
1348640,1370,0,0,0
1348641,2000,1,1,1
1348642,2500,0,0,0
1348643,1931,0,0,0
1348644,1633,0,0,0
1348645,1633,0,0,0
1348646,2000,0,0,0
1348647,1500,1,0,0
1348648,3075,0,0,0
1348649,1250,0,0,0
1348650,3001,0,0,0
1348651,1191,0,0,0
1348652,1055,0,0,0
1348653,1000,0,0,0
1348654,1095,0,0,0
1348655,2000,0,0,0
1348656,1500,0,0,0
1348657,1270,0,0,0
1348658,2184,0,0,0
1348659,3000,0,0,0
1348660,3000,0,0,0
1348661,1000,0,0,0
1348662,3629,0,0,0
1348663,1000,0,0,0
1348664,1000,1,1,1
1348665,1525,0,0,0
1348666,1156,1,1,1
1348667,1050,0,0,0
1348668,1217,1,1,1
1348669,1775,0,0,0
1348670,1200,0,0,0
1348671,1000,0,0,0
1348672,2200,0,0,0
1348673,2500,0,0,0
1348674,1500,0,0,0
1348675,1128,0,0,0
1348676,1000,0,0,0
1348677,1800,0,0,0
1348678,1574,0,0,0
1348679,2000,1,0,0
1348680,1004,0,0,0
1348681,1500,0,0,0
1348682,2075,0,0,0
1348683,1000,0,0,0
1348684,2000,0,0,0
1348685,1300,1,1,1
1348686,2275,0,0,0
1348687,3040,0,0,0
1348688,1250,0,0,0
1348689,2000,0,0,0
1348690,1303,0,0,0
1348691,1000,0,0,0
1348692,1000,0,0,0
1348693,1070,0,0,0
1348694,2025,0,0,0
1348695,1225,0,0,0
1348696,2284,0,0,0
1348697,3464,0,0,0
1348698,1000,0,0,0
1348699,1000,0,0,0
1348700,1025,0,0,0
1348701,1500,0,0,0
1348702,1500,0,0,0
1348703,1080,0,0,0
1348704,1075,0,0,0
1348705,1500,0,0,0
1348706,2110,0,0,0
1348707,1150,0,0,0
1348708,1656,0,0,0
1348709,1825,0,0,0
1348710,1225,0,0,0
1348711,1055,1,1,1
1348712,2083,0,0,0
1348713,2083,0,0,0
1348714,1070,1,1,1
1348715,3091,1,1,1
1348716,1500,0,0,0
1348717,3600,1,1,1
1348718,1500,0,0,0
1348719,1500,0,0,0
1348720,2000,0,0,0
1348721,3025,0,0,0
1348722,3025,0,0,0
1348723,1675,0,0,0
1348724,1045,0,0,0
1348725,3203,0,0,0
1348726,1428,0,0,0
1348727,1400,1,1,1
1348728,1000,1,1,1
1348729,1500,0,0,0
1348730,1000,1,1,1
1348731,1000,0,0,0
1348732,1370,0,0,0
1348733,1156,0,0,0
1348734,1000,1,1,1
1348735,2000,0,0,0
1348736,1200,1,1,1
1348737,2075,0,0,0
1348738,2600,0,0,0
1348739,2025,0,0,0
1348740,1284,0,0,0
1348741,1320,0,0,0
1348742,1000,0,0,0
1348743,1575,0,0,0
1348744,1041,0,0,0
1348745,1200,0,0,0
1348746,2500,1,1,1
1348747,1200,0,0,0
1348748,1500,0,0,0
1348749,1000,0,0,0
1348750,1022,0,0,0
1348751,3000,0,0,0
1348752,4000,0,0,0
1348753,1080,0,0,0
1348754,3165,0,0,0
1348755,1000,0,0,0
1348756,1500,0,0,0
1348757,1612,0,0,0
1348758,1250,0,0,0
1348759,3500,0,0,0
1348760,1080,0,0,0
1348761,1000,1,1,0
1348762,1000,0,0,0
1348763,1241,0,0,0
1348764,4000,1,1,1
1348765,1446,0,0,0
1348766,1428,0,0,0
1348767,1500,0,0,0
1348768,1575,0,0,0
1348769,1100,1,1,1
1348770,2112,0,0,0
1348771,1300,0,0,0
1348772,1500,0,0,0
1348773,2056,0,0,0
1348774,2261,0,0,0
1348775,1000,0,0,0
1348776,1400,1,1,0
1348777,1000,0,0,0
1348778,1000,0,0,0
1348779,1000,0,0,0
1348780,1080,0,0,0
1348781,2000,0,0,0
1348782,2147,0,0,0
1348783,2595,0,0,0
1348784,1000,0,0,0
1348785,2000,0,0,0
1348786,1000,1,1,0
1348787,1000,0,0,0
1348788,1000,0,0,0
1348789,2500,0,0,0
1348790,1650,0,0,0
1348791,1500,0,0,0
1348792,1049,0,0,0
1348793,3165,0,0,0
1348794,1055,0,0,0
1348795,1055,0,0,0
1348796,1080,0,0,0
1348797,1000,0,0,0
1348798,1034,0,0,0
1348799,1000,0,0,0
1348800,1050,1,1,1
1348801,1331,0,0,0
1348802,1675,0,0,0
1348803,2000,0,0,0
1348804,1860,0,0,0
1348805,2071,0,0,0
1348806,2000,1,1,1
1348807,1000,0,0,0
1348808,1525,0,0,0
1348809,1241,0,0,0
1348810,2500,0,0,0
1348811,2083,0,0,0
1348812,1200,1,0,0
1348813,1002,0,0,0
1348814,1002,0,0,0
1348815,1500,0,0,0
1348816,1250,0,0,0
1348817,1284,0,0,0
1348818,1000,0,0,0
1348819,1000,0,0,0
1348820,2000,0,0,0
1348821,1031,0,0,0
1348822,1525,0,0,0
1348823,1500,0,0,0
1348824,1000,1,1,0
1348825,1000,0,0,0
1348826,1678,0,0,0
1348827,1525,0,0,0
1348828,2000,0,0,0
1348829,1000,0,0,0
1348830,1049,0,0,0
1348831,1000,1,1,1
1348832,3263,0,0,0
1348833,1000,0,0,0
1348834,1000,0,0,0
1348835,1500,0,0,0
1348836,1500,0,0,0
1348837,2004,0,0,0
1348838,1000,0,0,0
1348839,1150,0,0,0
1348840,1700,0,0,0
1348841,1030,1,1,0
1348842,2215,0,0,0
1348843,2950,0,0,0
1348844,1500,0,0,0
1348845,2101,0,0,0
1348846,2305,0,0,0
1348847,3550,0,0,0
1348848,3500,0,0,0
1348849,2000,0,0,0
1348850,2000,0,0,0
1348851,4000,0,0,0
1348852,3007,0,0,0
1348853,1070,0,0,0
1348854,2090,0,0,0
1348855,2000,0,0,0
1348856,1284,0,0,0
1348857,1500,0,0,0
1348858,1055,0,0,0
1348859,2000,0,0,0
1348860,1370,0,0,0
1348861,1570,1,1,0
1348862,1578,0,0,0
1348863,1053,0,0,0
1348864,2075,0,0,0
1348865,1500,0,0,0
1348866,1370,0,0,0
1348867,1080,0,0,0
1348868,1370,0,0,0
1348869,1200,0,0,0
1348870,1775,0,0,0
1348871,1370,0,0,0
1348872,2000,0,0,0
1348873,1690,1,1,1
1348874,2250,0,0,0
1348875,3075,0,0,0
1348876,1775,0,0,0
1348877,1390,0,0,0
1348878,1200,0,0,0
1348879,1025,0,0,0
1348880,2075,0,0,0
1348881,1500,0,0,0
1348882,2050,0,0,0
1348883,1455,0,0,0
1348884,1200,0,0,0
1348885,2500,0,0,0
1348886,1690,0,0,0
1348887,1025,0,0,0
1348888,3000,1,0,0
1348889,2224,0,0,0
